Type,ClusterID,CentroidX,CentroidY,NumMembers,TimeOfDay,DecisiveOrStyle,Weather,RoadCondition,CommInterval,Channel,ChannelQuality
AV,1239,1535.7,684.8,2,10.7,Rash,fog,not visible,High,3441,Medium
AV,1240,918.8,690.3,10,9.8,Skilled,fog,not visible,High,3099,Good
AV,1241,1019.96,877.12,27,10.06,Rash,fog,not visible,High,3231,Good
AV,1242,350.6,737.6,6,10.57,Skilled,rain,slippery,High,2794,Medium
AV,1243,851.6,863.8,21,11.28,Skilled,snow,slippery,Low,2977,Medium
AV,1244,739.2,794.3,10,10.75,Skilled,snow,slippery,High,2928,Medium
AV,1245,1684.6,724.2,3,9.65,Skilled,fog,not visible,High,3268,Medium
AV,1246,101.5,789.1,15,11.08,Rash,motorway,sunny,Low,2415,Medium
AV,1247,375.6,677.5,8,10.83,Skilled,snow,slippery,High,2799,Medium
AV,1248,1039.2,773.1,24,10.29,Rash,rain,slippery,High,3248,Good
AV,1249,1583.1,711.7,11,11.82,Skilled,fog,not visible,Low,3442,Medium
AV,1250,1615.4,756.8,9,10.54,Skilled,snow,slippery,High,3443,Medium
AV,1251,783.1666667,774.1666667,12,10.71,Skilled,fog,not visible,High,2951,Medium
AV,1252,1456.9,747.8,2,12.86,Skilled,motorway,sunny,Low,3444,Good
AV,1253,1241.3,801.8,7,11.69,Skilled,night,clear,Low,3445,Medium
AV,1254,1786.7,842.4,10,9.13,Rash,rain,slippery,High,2789,Medium
AV,1255,1364.7,857.2,4,11.1,Skilled,night,clear,Low,3446,Medium
AV,1256,357.8,855.3,5,9.63,Skilled,fog,not visible,High,2811,Medium
AV,1257,1303.9,877.7,3,12.33,Skilled,motorway,sunny,Low,3447,Medium
AV,1258,328.2,760.5,11,10.25,Rash,rain,slippery,High,2815,Medium
AV,1259,1706.7,735.2,11,10.41,Rash,fog,not visible,High,3006,Medium
AV,1260,1540.9,1032.5,15,9.87,Skilled,fog,not visible,High,3430,Medium
AV,1261,819.4,1008.0,4,12.53,Rash,motorway,sunny,Low,241,Medium
AV,1262,1561.3,830.8,6,11.24,Skilled,motorway,sunny,Low,3448,Medium
AV,1263,848.6,738.9,9,11.8,Skilled,night,clear,Low,2978,Medium
AV,1264,1559.65,675.4,5,12.41,Skilled,night,clear,Low,3449,Good
AV,1265,1349.1,771.8,6,9.81,Skilled,fog,not visible,High,3450,Medium
AV,1266,1292.6,795.0,9,11.66,Skilled,night,clear,Low,3451,Medium
AV,1267,713.2,872.4,9,12.76,Skilled,motorway,sunny,Low,2916,Medium
AV,1268,1653.6,764.2,8,10.43,Skilled,fog,not visible,High,3452,Medium
AV,1269,1088.4,687.6,7,11.72,Rash,night,clear,Low,3299,Medium
AV,1270,972.2,810.1,6,9.95,Skilled,rain,slippery,High,3185,Good
AV,1271,996.2,712.1,7,12.68,Skilled,motorway,sunny,Low,3227,Good
AV,1272,601.5,833.6,8,11.85,Skilled,night,clear,Low,2871,Medium
AV,1273,746.1,728.5,11,11.93,Rash,night,clear,Low,2931,Medium
AV,1274,905.8,850.1,10,12.7,Skilled,motorway,sunny,Low,3073,Good
AV,1275,1713.05,755.35,13,11.45,Rash,motorway,sunny,Low,3037,Medium
AV,1276,1815.1,684.0,6,10.81,Rash,snow,slippery,High,2755,Medium
AV,1277,1158.5,884.0,11,11.63,Skilled,motorway,sunny,Low,3452,Medium
AV,1278,733.6,840.9,7,9.91,Skilled,fog,not visible,High,2930,Medium
AV,1279,460.0,797.25,7,11.18,Skilled,motorway,sunny,Low,2859,Good
AV,1280,1278.7,778.9,16,11.55,Skilled,motorway,sunny,Low,3453,Medium
AV,1281,1537.6,527.8,7,10.67,Skilled,rain,slippery,High,3353,Medium
AV,1282,803.75,772.2,19,10.12,Skilled,rain,slippery,High,2985,Medium
AV,1283,1716.75,836.0,7,9.33,Skilled,rain,slippery,High,2896,Medium
AV,1284,1354.5,818.7,7,10.93,Skilled,rain,slippery,High,3454,Medium
AV,1285,1472.0,719.0,6,11.35,Rash,night,clear,Low,3455,Medium
AV,1286,1265.1,754.6,4,10.07,Rash,rain,slippery,High,3456,Medium
AV,1287,1029.8,797.4,9,10.7,Rash,snow,slippery,High,3258,Medium
AV,1288,660.7,752.1,9,10.83,Rash,fog,not visible,High,2879,Medium
AV,1289,53.95,748.25,15,10.78,Rash,rain,slippery,High,2320,Medium
AV,1290,1411.7,752.5,11,11.43,Rash,night,clear,Low,3457,Good
AV,1291,404.1,859.7,6,11.58,Skilled,motorway,sunny,Low,2831,Good
AV,1292,205.4,676.6,4,9.1,Rash,rain,slippery,High,2715,Medium
AV,1293,515.0,692.8,8,10.88,Skilled,fog,not visible,High,2860,Medium
AV,1294,116.3,652.1,8,9.76,Rash,rain,slippery,High,2421,Medium
AV,1295,1552.3,896.6,5,10.05,Rash,rain,slippery,High,3458,Medium
AV,1296,123.4,690.4,6,9.38,Skilled,rain,slippery,High,2564,Medium
AV,1297,1146.1,793.3,4,9.83,Skilled,fog,not visible,High,3459,Medium
AV,1298,41.4,674.3,15,12.54,Rash,motorway,sunny,Low,2059,Medium
AV,1299,530.7,787.6,11,10.49,Skilled,rain,slippery,High,2862,Medium
AV,1300,688.45,749.35,7,10.81,Skilled,snow,slippery,High,2919,Medium
AV,1301,517.9,1014.0,7,11.02,Rash,snow,slippery,Low,2868,Medium
AV,1302,1032.033333,852.3,33,11.8,Skilled,night,clear,Low,3236,Good
AV,1303,966.95,817.05,8,10.24,Skilled,fog,not visible,High,3193,Good
AV,1304,962.75,790.7,9,9.01,Rash,rain,slippery,High,3202,Good
AV,1305,127.0,715.6,8,10.83,Rash,snow,slippery,High,2569,Medium
AV,1306,897.8,797.1,11,10.26,Rash,fog,not visible,High,3100,Good
AV,1307,1440.4,766.7,7,11.85,Skilled,motorway,sunny,Low,3460,Good
AV,1308,772.1333333,780.4666667,9,12.48,Skilled,motorway,sunny,Low,2939,Medium
AV,1309,1683.4,877.0,9,12.5,Rash,motorway,sunny,Low,3292,Medium
AV,1310,1261.3,807.6,21,10.17,Skilled,snow,slippery,High,3461,Medium
AV,1311,1071.5,787.0,15,11.78,Skilled,night,clear,Low,3302,Medium
AV,1312,703.8,756.3,8,12.31,Skilled,motorway,sunny,Low,2942,Medium
AV,1313,1890.9,776.7,5,9.36,Rash,rain,slippery,High,2512,Medium
AV,1314,1822.25,927.6,25,10.03,Rash,fog,not visible,High,2643,Medium
AV,1315,1133.0,877.4,6,11.13,Skilled,motorway,sunny,Low,3399,Medium
AV,1316,1105.9,848.95,9,12.1,Skilled,night,clear,Low,3345,Medium
AV,1317,259.1,739.5,6,10.08,Skilled,fog,not visible,High,2793,Medium
AV,1318,984.8,718.7,6,10.59,Skilled,fog,not visible,High,3242,Good
AV,1319,1339.5,811.7,9,10.77,Rash,fog,not visible,High,3462,Medium
AV,1320,1505.2,757.5,5,11.21,Rash,snow,slippery,Low,3463,Good
AV,1321,1849.0,750.2,7,9.85,Skilled,fog,not visible,High,2638,Medium
AV,1322,1287.4,819.5,11,11.84,Skilled,motorway,sunny,Low,3464,Medium
AV,1323,399.8,834.15,10,9.86,Skilled,rain,slippery,High,2836,Good
AV,1324,714.4,826.6,9,9.83,Skilled,rain,slippery,High,2953,Medium
AV,1325,877.75,778.65,28,11.71,Skilled,night,clear,Low,3113,Medium
AV,1326,1578.3,730.4,8,9.28,Rash,rain,slippery,High,3465,Medium
AV,1327,408.5666667,515.4,22,12.28,Skilled,night,clear,Low,2816,Medium
AV,1328,447.3,656.1,6,11.58,Rash,motorway,sunny,Low,2841,Good
AV,1329,1245.2,791.4,4,12.3,Skilled,night,clear,Low,3466,Medium
AV,1330,244.0,748.9,2,10.92,Skilled,fog,not visible,High,2792,Medium
AV,1331,1066.0,912.1,7,9.27,Skilled,rain,slippery,High,3278,Medium
AV,1332,493.9,782.4,15,11.8,Rash,night,clear,Low,2874,Good
AV,1333,582.8,840.5,7,10.07,Skilled,fog,not visible,High,2877,Medium
AV,1334,873.5,774.6,14,11.52,Skilled,night,clear,Low,3075,Medium
AV,1335,1690.266667,798.4666667,18,9.99,Skilled,fog,not visible,High,3333,Medium
AV,1336,833.4,844.3333333,22,10.26,Skilled,fog,not visible,High,2989,Medium
AV,1337,577.5,740.3,3,12.09,Skilled,motorway,sunny,Low,2881,Medium
AV,1338,1792.2,688.3,14,10.98,Rash,night,clear,High,2798,Medium
AV,1339,1489.35,795.7,17,10.0,Skilled,fog,not visible,High,3467,Good
AV,1340,1272.6,752.9,4,12.41,Skilled,motorway,sunny,Low,3468,Medium
AV,1341,1459.7,817.1,15,10.93,Rash,night,clear,High,3469,Good
AV,1342,43.6,751.1,7,12.55,Skilled,motorway,sunny,Low,2305,Medium
AV,1343,679.5,802.5,6,10.02,Rash,fog,not visible,High,2913,Medium
AV,1344,974.9,718.3,9,10.73,Skilled,rain,slippery,High,3223,Good
AV,1345,1313.8,709.7,5,9.43,Rash,rain,slippery,High,3470,Medium
AV,1346,151.0,695.6,6,10.32,Skilled,fog,not visible,High,2658,Medium
AV,1347,303.3,861.1,14,10.38,Rash,fog,not visible,High,2797,Medium
AV,1348,983.7,816.3,8,12.04,Skilled,motorway,sunny,Low,3249,Good
AV,1349,523.9,765.7,8,11.43,Rash,night,clear,Low,2890,Medium
AV,1350,457.65,1020.2,13,10.77,Skilled,snow,slippery,High,2675,Medium
AV,1351,491.4,754.6,13,11.36,Skilled,night,clear,Low,2893,Good
AV,1352,94.2,810.5,7,10.58,Rash,rain,slippery,High,2398,Good
AV,1353,1373.0,754.7,14,10.99,Skilled,snow,slippery,High,3471,Medium
AV,1354,960.55,850.55,15,11.83,Skilled,night,clear,Low,3211,Good
AV,1355,210.1,693.0,13,10.03,Rash,rain,slippery,High,2716,Medium
AV,1356,958.95,868.35,13,11.54,Skilled,night,clear,Low,3246,Good
AV,1357,688.2666667,780.2333333,15,10.37,Skilled,fog,not visible,High,2924,Medium
AV,1358,1670.5,736.0,8,9.59,Skilled,rain,slippery,High,3358,Medium
AV,1359,999.6,770.2,28,10.89,Skilled,fog,not visible,High,3272,Good
AV,1360,192.1,780.9,15,9.84,Rash,fog,not visible,High,2734,Medium
AV,1361,51.9,717.0,3,12.62,Rash,motorway,sunny,Low,2324,Good
AV,1362,997.8,817.7,10,9.83,Skilled,rain,slippery,High,3277,Good
AV,1363,433.4,728.7,7,11.18,Rash,snow,slippery,Low,2872,Good
AV,1364,1599.2,735.2,7,10.69,Skilled,fog,not visible,High,3472,Medium
AV,1365,288.6,796.1,7,10.48,Rash,fog,not visible,High,2821,Medium
AV,1366,1680.7,757.3,6,10.68,Rash,fog,not visible,High,3340,Medium
AV,1367,1069.0,756.2,10,10.61,Skilled,fog,not visible,High,3305,Medium
AV,1368,301.9,501.0,3,12.16,Rash,motorway,sunny,Low,2724,Medium
AV,1369,759.9,914.8,1,12.9,Rash,motorway,sunny,Low,1253,Medium
AV,1370,1148.25,840.15,16,12.05,Skilled,night,clear,Low,3473,Medium
AV,1371,150.8,726.9,9,11.65,Rash,night,clear,Low,2662,Medium
AV,1372,341.4,805.4,11,10.25,Rash,fog,not visible,High,2822,Medium
AV,1373,1836.7,908.4,11,12.9,Skilled,motorway,sunny,Low,2652,Medium
AV,1374,351.8,648.0,8,10.25,Rash,rain,slippery,High,2843,Medium
AV,1375,1558.7,750.5,9,12.16,Rash,motorway,sunny,Low,3474,Good
AV,1376,201.8,637.2,3,9.18,Skilled,rain,slippery,High,2690,Medium
AV,1377,1013.3,849.3,4,10.23,Skilled,snow,slippery,High,3269,Medium
AV,1378,888.0,861.6,3,10.38,Skilled,fog,not visible,High,3122,Good
AV,1379,1090.9,818.9,7,11.0,Rash,snow,slippery,High,3311,Medium
AV,1380,261.9,770.9,2,10.78,Skilled,fog,not visible,High,2798,Medium
AV,1381,510.75,756.6,16,10.95,Skilled,rain,slippery,High,2895,Medium
AV,1382,1247.0,759.7,13,9.96,Skilled,rain,slippery,High,3475,Medium
AV,1383,689.1,762.45,5,10.57,Skilled,night,clear,High,2944,Medium
AV,1384,1185.25,764.1,10,10.86,Rash,snow,slippery,High,3476,Medium
AV,1385,1423.6,766.4,12,10.2,Skilled,fog,not visible,High,3477,Good
AV,1386,1558.066667,762.6,13,10.58,Skilled,rain,slippery,High,3478,Medium
AV,1387,248.6,655.8,8,9.23,Skilled,rain,slippery,High,2795,Medium
AV,1388,242.1,822.6,4,9.09,Rash,rain,slippery,High,2802,Medium
AV,1389,121.8,671.4,9,12.22,Skilled,motorway,sunny,Low,2435,Medium
AV,1390,472.8,1012.4,4,11.01,Skilled,snow,slippery,Low,2849,Medium
AV,1391,1704.2,871.95,10,12.96,Rash,motorway,sunny,Low,3014,Medium
AV,1392,948.6,786.5,4,12.04,Skilled,night,clear,Low,3241,Good
AV,1393,1597.7,764.1,5,9.88,Rash,fog,not visible,High,3479,Medium
AV,1394,1604.8,770.9,5,11.79,Skilled,motorway,sunny,Low,3480,Medium
AV,1395,1855.35,861.75,6,11.97,Rash,motorway,sunny,Low,2674,Medium
AV,1396,817.5,837.4,10,9.9,Skilled,fog,not visible,High,2988,Medium
AV,1397,820.9333333,761.0,21,10.52,Skilled,snow,slippery,High,2993,Medium
AV,1398,1777.9,732.1,4,9.79,Rash,fog,not visible,High,2812,Medium
AV,1399,612.4,762.7,12,10.56,Skilled,fog,not visible,High,2911,Medium
AV,1400,1702.9,657.8,14,9.73,Skilled,rain,slippery,High,3054,Medium
AV,1401,1824.4,772.7,10,11.94,Rash,motorway,sunny,Low,2768,Medium
AV,1402,1345.2,751.35,3,12.54,Skilled,motorway,sunny,Low,3481,Medium
AV,1403,1097.166667,854.8,22,11.73,Skilled,night,clear,Low,3323,Medium
AV,1404,1728.3,928.1,1,10.94,Rash,snow,slippery,High,2914,Medium
AV,1405,335.8,719.3,6,9.17,Rash,rain,slippery,High,2856,Medium
AV,1406,1303.6,718.5,4,10.3,Skilled,fog,not visible,High,3482,Medium
AV,1407,638.0,795.1,16,11.85,Skilled,night,clear,Low,2936,Medium
AV,1408,1108.6,745.0,8,11.9,Skilled,motorway,sunny,Low,3367,Medium
AV,1409,832.1,797.8,21,12.09,Skilled,motorway,sunny,Low,2995,Medium
AV,1410,1558.95,655.65,5,12.47,Skilled,night,clear,Low,3483,Medium
AV,1411,894.4333333,767.5,11,9.93,Skilled,rain,slippery,High,3140,Good
AV,1412,815.3,772.525,10,10.87,Skilled,night,clear,High,3005,Medium
AV,1413,638.7,830.6,16,9.73,Rash,fog,not visible,High,2938,Medium
AV,1414,18.8,785.6,7,12.66,Rash,motorway,sunny,Low,2132,Medium
AV,1415,1772.2,794.6,3,11.01,Rash,motorway,sunny,Low,2813,Medium
AV,1416,101.6,700.7,7,9.94,Rash,rain,slippery,High,2462,Medium
AV,1417,890.2,913.3,13,8.77,Rash,rain,slippery,High,1511,Medium
AV,1418,348.05,702.55,6,9.2,Rash,rain,slippery,High,2858,Good
AV,1419,940.5,737.4,9,11.67,Skilled,night,clear,Low,3215,Medium
AV,1420,903.5,807.4,5,10.04,Rash,fog,not visible,High,3141,Good
AV,1421,1412.4,805.6,13,10.56,Skilled,snow,slippery,High,3484,Good
AV,1422,595.35,766.15,10,11.7,Rash,motorway,sunny,Low,2918,Medium
AV,1423,1734.4,697.2,9,11.89,Skilled,night,clear,Low,2928,Medium
AV,1424,561.7,789.3,13,9.48,Skilled,rain,slippery,High,2923,Medium
AV,1425,830.6,738.2,12,12.45,Skilled,night,clear,Low,3011,Medium
AV,1426,809.9333333,771.4,17,10.78,Skilled,snow,slippery,High,3003,Medium
AV,1427,821.25,737.2,14,10.78,Skilled,night,clear,High,3020,Medium
AV,1428,1370.4,761.4,21,10.88,Rash,night,clear,High,3485,Medium
AV,1429,624.8,817.3,18,11.1,Skilled,motorway,sunny,Low,2958,Medium
AV,1430,1705.0,775.4,3,12.45,Skilled,fog,not visible,Low,3217,Medium
AV,1431,61.5,863.9,13,11.1,Rash,fog,not visible,Low,2354,Medium
AV,1432,787.6,794.35,9,10.38,Skilled,fog,not visible,High,2959,Medium
AV,1433,716.0,1016.8,11,9.61,Skilled,rain,slippery,High,321,Medium
AV,1434,307.4,798.9,5,12.23,Rash,motorway,sunny,Low,2838,Medium
AV,1435,23.96666667,757.2,9,11.57,Rash,night,clear,Low,2197,Medium
AV,1436,999.45,763.25,12,9.96,Rash,rain,slippery,High,3281,Good
AV,1437,998.35,799.4,14,10.91,Skilled,fog,not visible,High,3289,Good
AV,1438,188.7,745.7,5,9.49,Rash,rain,slippery,High,2728,Medium
AV,1439,1049.7,790.0,14,10.73,Rash,fog,not visible,High,3316,Medium
AV,1440,1133.166667,795.8,18,10.96,Skilled,fog,not visible,High,3411,Medium
AV,1441,784.6,825.75,26,9.92,Skilled,fog,not visible,High,2980,Medium
AV,1442,1273.9,822.7,12,13.02,Rash,motorway,sunny,Low,3486,Medium
AV,1443,1858.0,666.3,15,10.26,Rash,rain,slippery,High,2588,Medium
AV,1444,253.7,861.15,9,10.74,Rash,rain,slippery,High,2807,Medium
AV,1445,1332.3,746.6,22,10.89,Rash,snow,slippery,High,3487,Medium
AV,1446,1053.6,777.8,23,10.94,Skilled,motorway,sunny,High,3320,Medium
AV,1447,502.1,719.5,24,12.26,Skilled,night,clear,Low,2902,Good
AV,1448,1388.05,769.6,6,10.5,Rash,fog,not visible,High,3488,Medium
AV,1449,270.6,762.2,5,8.83,Skilled,rain,slippery,High,2817,Medium
AV,1450,1543.9,732.0,15,10.83,Rash,snow,slippery,High,3489,Medium
AV,1451,1095.633333,791.6333333,15,11.23,Rash,snow,slippery,Low,3371,Medium
AV,1452,1795.2,800.5,18,11.72,Skilled,night,clear,Low,2817,Medium
AV,1453,289.3,814.65,16,11.48,Skilled,night,clear,Low,2823,Medium
AV,1454,804.0,816.2,4,9.85,Rash,fog,not visible,High,3031,Medium
AV,1455,786.925,764.6,33,9.62,Rash,rain,slippery,High,2986,Medium
AV,1456,1017.4,768.8,20,11.55,Rash,rain,slippery,Low,3318,Medium
AV,1457,1844.3,762.5,11,12.23,Rash,night,clear,Low,2761,Medium
AV,1458,949.75,809.5,12,10.66,Skilled,motorway,sunny,High,3250,Good
AV,1459,794.2,740.8,11,10.86,Skilled,night,clear,High,3036,Medium
AV,1460,444.7,812.0,6,12.0,Rash,motorway,sunny,Low,2887,Good
AV,1461,1669.15,752.05,5,12.06,Skilled,fog,not visible,Low,3386,Medium
AV,1462,1513.0,828.0,5,9.9,Rash,rain,slippery,High,3490,Good
AV,1463,863.0,1021.6,3,10.94,Rash,snow,slippery,High,210,Medium
AV,1464,863.1,740.2,7,11.09,Skilled,motorway,sunny,Low,3102,Medium
AV,1465,897.45,771.025,16,11.24,Skilled,motorway,sunny,Low,3150,Good
AV,1466,1636.0,952.5,4,12.13,Rash,junction,overcast,Low,3429,Medium
AV,1467,330.9,742.8,7,11.78,Rash,night,clear,Low,2861,Medium
AV,1468,783.7,760.8333333,17,10.23,Skilled,rain,slippery,High,3040,Medium
AV,1469,101.9,711.9,6,10.1,Rash,rain,slippery,High,2475,Medium
AV,1470,1004.166667,839.5333333,18,11.78,Skilled,night,clear,Low,3304,Good
AV,1471,1229.6,782.0,18,10.55,Skilled,rain,slippery,High,3491,Medium
AV,1472,712.7,767.9,23,11.34,Skilled,snow,slippery,Low,2966,Medium
AV,1473,957.9,787.0,9,12.08,Rash,motorway,sunny,Low,3259,Good
AV,1474,517.6,807.7,8,11.22,Skilled,snow,slippery,Low,2915,Medium
AV,1475,71.8,779.8,6,8.78,Rash,rain,slippery,High,2400,Good
AV,1476,1265.7,815.9,4,11.38,Skilled,motorway,sunny,Low,3492,Medium
AV,1477,1782.5,748.4,20,9.72,Rash,rain,slippery,High,2825,Medium
AV,1478,144.8,629.1,8,11.17,Rash,fog,not visible,Low,2597,Medium
AV,1479,168.1,745.5,8,9.7,Rash,fog,not visible,High,2668,Medium
AV,1480,1016.0,821.45,10,10.18,Skilled,fog,not visible,High,3331,Medium
AV,1481,649.5,805.9,5,10.54,Skilled,snow,slippery,High,2964,Medium
AV,1482,31.1,817.6,4,10.48,Rash,snow,slippery,High,2252,Good
AV,1483,1536.9,748.0,7,11.68,Skilled,motorway,sunny,Low,3493,Medium
AV,1484,19.3,893.8,4,8.68,Rash,rain,slippery,High,15,Medium
AV,1485,937.4,754.0,14,11.25,Skilled,motorway,sunny,Low,3234,Good
AV,1486,1213.1,890.5,9,12.09,Rash,rain,slippery,Low,3494,Medium
AV,1487,860.5,754.4,17,9.92,Skilled,fog,not visible,High,3101,Medium
AV,1488,169.9,817.4,5,10.6,Rash,rain,slippery,High,2689,Medium
AV,1489,670.0,755.3,4,10.12,Skilled,fog,not visible,High,2967,Medium
AV,1490,874.4,838.8,11,11.02,Skilled,fog,not visible,Low,3133,Medium
AV,1491,397.8,505.8,8,11.77,Skilled,night,clear,Low,2833,Medium
AV,1492,502.3,786.4,11,10.3,Rash,fog,not visible,High,2905,Good
AV,1493,1726.5,792.3,6,10.76,Rash,rain,slippery,High,2966,Medium
AV,1494,151.3,676.2,9,11.68,Rash,motorway,sunny,Low,2666,Medium
AV,1495,1689.8,835.3,11,9.43,Rash,rain,slippery,High,3308,Medium
AV,1496,1871.6,726.5,6,10.99,Skilled,night,clear,High,2598,Medium
AV,1497,603.4,791.1,10,9.84,Rash,rain,slippery,High,2969,Medium
AV,1498,1640.1,783.0,5,10.29,Rash,rain,slippery,High,3495,Medium
AV,1499,245.3,759.3,6,10.45,Rash,night,clear,High,2812,Medium
AV,1500,1028.0,749.3,7,10.61,Skilled,motorway,sunny,High,3334,Medium
AV,1501,572.5,935.3,1,12.77,Rash,motorway,sunny,Low,2937,Medium
AV,1502,1699.1,738.5,11,10.63,Skilled,fog,not visible,High,3282,Medium
AV,1503,668.9,814.9,6,10.32,Rash,fog,not visible,High,2973,Medium
AV,1504,895.2,727.8,5,9.45,Skilled,rain,slippery,High,3164,Good
AV,1505,1549.3,760.4,11,10.58,Skilled,night,clear,High,3496,Medium
AV,1506,827.8,752.2,13,10.87,Skilled,motorway,sunny,High,3043,Medium
AV,1507,1077.2,741.4,5,11.1,Skilled,snow,slippery,Low,3337,Medium
AV,1508,883.2,845.3,5,10.85,Skilled,fog,not visible,High,3137,Medium
AV,1509,1535.6,816.2,6,10.15,Skilled,fog,not visible,High,3497,Good
AV,1510,431.35,848.3,5,9.16,Rash,rain,slippery,High,2888,Good
AV,1511,823.9,770.1,9,11.94,Skilled,motorway,sunny,Low,3045,Medium
AV,1512,1754.2,819.6,3,11.23,Rash,fog,not visible,Low,2920,Medium
AV,1513,800.7,767.1,14,10.59,Skilled,snow,slippery,High,3049,Medium
AV,1514,1236.05,841.25,12,11.54,Skilled,night,clear,Low,3498,Medium
AV,1515,481.0,726.8,7,11.76,Rash,night,clear,Low,2901,Good
AV,1516,576.25,773.75,9,10.03,Skilled,fog,not visible,High,2940,Medium
AV,1517,485.9,750.4,3,11.27,Rash,snow,slippery,Low,2903,Good
AV,1518,60.55,771.9,6,10.4,Rash,fog,not visible,High,2389,Medium
AV,1519,443.1,823.1,5,10.83,Skilled,fog,not visible,High,2892,Good
AV,1520,457.3,522.7,8,10.01,Skilled,fog,not visible,High,2865,Medium
AV,1521,189.9,810.1,8,11.3,Skilled,night,clear,Low,2740,Medium
AV,1522,808.475,759.375,19,10.53,Skilled,fog,not visible,High,3081,Medium
AV,1523,163.8,795.1,14,10.66,Rash,fog,not visible,High,2701,Medium
AV,1524,1015.566667,764.9,15,10.81,Skilled,night,clear,High,3346,Good
AV,1525,848.15,843.4,11,11.84,Skilled,night,clear,Low,3094,Medium
AV,1526,931.5,871.5,19,10.98,Skilled,snow,slippery,High,3187,Good
AV,1527,565.05,750.85,10,11.1,Skilled,snow,slippery,Low,2949,Medium
AV,1528,426.5666667,525.2666667,33,13.33,Skilled,motorway,sunny,Low,2855,Medium
AV,1529,1100.2,782.7,17,11.28,Skilled,fog,not visible,Low,3415,Medium
AV,1530,442.7,773.5,4,11.23,Skilled,motorway,sunny,Low,2906,Good
AV,1531,1309.5,740.3,2,9.38,Skilled,fog,not visible,High,3499,Medium
AV,1532,213.9,572.0,7,12.49,Rash,motorway,sunny,Low,2722,Medium
AV,1533,616.4,1011.5,4,10.88,Skilled,fog,not visible,High,284,Medium
AV,1534,1663.2,733.8,6,10.78,Rash,fog,not visible,High,3396,Medium
AV,1535,111.6,820.0,27,11.43,Rash,motorway,sunny,Low,2513,Medium
AV,1536,1708.5,864.0,4,10.43,Skilled,rain,slippery,High,3065,Medium
AV,1537,1881.1,683.5,4,9.36,Rash,fog,not visible,High,2396,Medium
AV,1538,1837.1,751.8,5,9.49,Rash,rain,slippery,High,2775,Medium
AV,1539,737.25,759.85,13,10.94,Skilled,snow,slippery,High,2990,Medium
AV,1540,157.8,768.1,11,11.71,Rash,night,clear,Low,2727,Medium
AV,1541,1860.8,813.2,16,11.01,Rash,motorway,sunny,Low,2677,Medium
AV,1542,1428.7,805.1,9,9.69,Skilled,fog,not visible,High,3500,Good
AV,1543,1584.55,827.75,7,10.7,Skilled,snow,slippery,High,3501,Medium
AV,1544,628.8,657.05,9,9.99,Skilled,fog,not visible,High,2970,Medium
AV,1545,968.6,711.9,19,12.44,Skilled,night,clear,Low,3293,Good
AV,1546,321.6,729.5,4,12.4,Rash,night,clear,Low,2867,Medium
AV,1547,572.2,765.3,6,9.8,Rash,rain,slippery,High,2974,Medium
AV,1548,1494.7,737.2,6,10.3,Skilled,fog,not visible,High,3502,Good
AV,1549,1322.2,765.9,22,9.39,Skilled,rain,slippery,High,3503,Medium
AV,1550,1491.4,824.2,4,12.23,Skilled,motorway,sunny,Low,3504,Good
AV,1551,552.1,760.8,7,10.38,Rash,fog,not visible,High,2945,Medium
AV,1552,781.7,775.35,10,10.19,Skilled,rain,slippery,High,3008,Medium
AV,1553,1804.9,734.6,9,13.29,Skilled,motorway,sunny,Low,2807,Medium
AV,1554,223.0,736.0,8,11.68,Skilled,night,clear,Low,2757,Medium
AV,1555,1619.2,813.7,3,9.66,Skilled,fog,not visible,High,3505,Medium
AV,1556,545.8,835.5,8,10.66,Skilled,fog,not visible,High,2976,Medium
AV,1557,375.0,847.6,8,9.95,Skilled,rain,slippery,High,2870,Medium
AV,1558,845.85,1011.6,16,11.79,Rash,motorway,sunny,Low,262,Medium
AV,1559,1593.3,754.9,10,12.44,Skilled,motorway,sunny,Low,3506,Medium
AV,1560,57.9,628.1,2,11.4,Skilled,fog,not visible,Low,2223,Medium
AV,1561,159.9,707.0,6,10.33,Rash,rain,slippery,High,2729,Medium
AV,1562,169.0,788.7,12,11.68,Skilled,night,clear,Low,2744,Medium
AV,1563,921.3,784.0,4,9.76,Skilled,rain,slippery,High,3180,Good
AV,1564,954.1,834.9,11,10.13,Rash,rain,slippery,High,3296,Good
AV,1565,237.0,840.7,7,11.63,Rash,night,clear,Low,2814,Medium
AV,1566,1017.4,832.5,42,13.05,Skilled,motorway,sunny,Low,3347,Good
AV,1567,117.55,794.85,13,9.58,Rash,rain,slippery,High,2581,Medium
AV,1568,492.05,840.65,11,9.53,Skilled,rain,slippery,High,2926,Medium
AV,1569,552.9,843.2,14,10.06,Skilled,rain,slippery,High,2979,Medium
AV,1570,131.8,705.9,6,11.13,Rash,rain,slippery,Low,2603,Medium
AV,1571,491.5,693.4,3,9.78,Rash,fog,not visible,High,2935,Good
AV,1572,877.4,834.7,10,10.55,Skilled,fog,not visible,High,3173,Good
AV,1573,981.65,752.7,11,12.46,Skilled,motorway,sunny,Low,3328,Good
AV,1574,782.2,813.9,18,10.74,Skilled,fog,not visible,High,3042,Medium
AV,1575,798.5,842.75,12,9.66,Skilled,fog,not visible,High,3051,Medium
AV,1576,1363.7,767.8,8,10.44,Rash,fog,not visible,High,3507,Medium
